OQ,1329,2016-7-1 14:00:00,2016-7-1 15:00:00,国内,Y,320,312
CZ,1330,2016-7-1 13:55:00,2016-7-1 15:00:00,国内,Y,332,606
CZ,1331,2016-7-1 14:15:00,2016-7-1 15:05:00,国内,Y,E90,140
CZ,1332,2016-7-1 13:35:00,2016-7-1 15:05:00,国际,D,320,312
CZ,1333,2016-7-1 9:10:00,2016-7-1 15:05:00,国内,Y,738,378
CZ,1334,2016-7-1 14:00:00,2016-7-1 15:10:00,国内,Y,738,378
CZ,1335,2016-7-1 14:15:00,2016-7-1 15:15:00,国内,Y,332,606
VN,1336,2016-7-1 14:10:00,2016-7-1 15:15:00,国际,Y,321,362
CZ,1337,2016-7-1 13:45:00,2016-7-1 15:15:00,国内,Y,73G,268
KN,1338,2016-7-1 14:00:00,2016-7-1 15:20:00,国内,Y,738,378
GS,1339,2016-7-1 14:20:00,2016-7-1 15:25:00,国内,Y,32V,312
CZ,1340,2016-7-1 14:20:00,2016-7-1 15:25:00,国内,Y,319,252
CA,1341,2016-7-1 14:20:00,2016-7-1 15:25:00,国内,Y,319,252
SV,1342,2016-7-1 13:30:00,2016-7-1 15:25:00,国际,Y,772,752
CA,1343,2016-7-1 14:15:00,2016-7-1 15:30:00,国内,Y,789,750
MU,1344,2016-7-1 13:55:00,2016-7-1 15:30:00,国内,Y,321,362
CZ,1345,2016-7-1 13:50:00,2016-7-1 15:30:00,国内,3,321,362
CZ,1346,2016-7-1 14:45:00,2016-7-1 15:40:00,国内,Y,321,362
CZ,1347,2016-7-1 14:25:00,2016-7-1 15:40:00,国内,Y,E90,140
GA,1348,2016-7-1 14:45:00,2016-7-1 15:45:00,国际,Y,738,378
TG,1349,2016-7-1 14:35:00,2016-7-1 15:45:00,国际,Y,333,880
CZ,1350,2016-7-1 14:40:00,2016-7-1 15:50:00,国内,Y,738,378
CZ,1351,2016-7-1 14:40:00,2016-7-1 15:50:00,国内,Y,738,378
CZ,1352,2016-7-1 14:35:00,2016-7-1 15:50:00,国内,Y,73H,238
CZ,1353,2016-6-29 7:40:00,2016-7-1 15:50:00,国内,Y,788,500
HU,1354,2016-7-1 12:35:00,2016-7-1 15:55:00,国内,Y,738,378
HU,1355,2016-7-1 15:00:00,2016-7-1 16:00:00,国际,Y,738,378
CZ,1356,2016-6-28 18:20:00,2016-7-1 16:00:00,国内,Y,333,880
MU,1357,2016-7-1 15:10:00,2016-7-1 16:05:00,国内,Y,738,378
CZ,1358,2016-7-1 15:05:00,2016-7-1 16:05:00,国际,Y,738,378
CZ,1359,2016-7-1 14:35:00,2016-7-1 16:05:00,国内,Y,319,252
MU,1360,2016-7-1 12:20:00,2016-7-1 16:05:00,国内,Y,738,378
9C,1361,2016-7-1 15:05:00,2016-7-1 16:10:00,国内,Y,320,312
CZ,1362,2016-7-1 14:50:00,2016-7-1 16:10:00,国内,Y,738,378
HU,1363,2016-7-1 15:15:00,2016-7-1 16:15:00,国内,Y,738,378
CZ,1364,2016-7-1 14:35:00,2016-7-1 16:15:00,国内,Y,73G,268
VN,1365,2016-7-1 15:20:00,2016-7-1 16:20:00,国际,Y,321,362
CZ,1366,2016-7-1 15:10:00,2016-7-1 16:20:00,国际,Y,321,362
CZ,1367,2016-7-1 14:40:00,2016-7-1 16:20:00,国际,Y,320,312
HU,1368,2016-7-1 15:10:00,2016-7-1 16:25:00,国内,Y,738,378
CZ,1369,2016-7-1 14:55:00,2016-7-1 16:25:00,国内,Y,320,312
CA,1370,2016-7-1 15:25:00,2016-7-1 16:30:00,国内,Y,321,362
MU,1371,2016-7-1 15:00:00,2016-7-1 16:30:00,国内,Y,738,378
CZ,1372,2016-7-1 15:35:00,2016-7-1 16:40:00,国内,Y,320,312
CZ,1373,2016-7-1 15:20:00,2016-7-1 16:40:00,国内,Y,738,378
HU,1374,2016-7-1 13:40:00,2016-7-1 16:40:00,国内,Y,738,378
CA,1375,2016-7-1 15:40:00,2016-7-1 16:45:00,国内,Y,738,378
MU,1376,2016-7-1 15:35:00,2016-7-1 16:45:00,国内,Y,320,312
CZ,1377,2016-7-1 16:05:00,2016-7-1 16:50:00,国内,Y,319,252
CZ,1378,2016-7-1 15:45:00,2016-7-1 16:50:00,国际,Y,738,378
3U,1379,2016-7-1 15:40:00,2016-7-1 16:55:00,国内,Y,320,312
CZ,1380,2016-7-1 12:15:00,2016-7-1 16:55:00,国内,Y,319,252
CZ,1381,2016-7-1 15:55:00,2016-7-1 17:00:00,国内,Y,773,1100
CZ,1382,2016-7-1 15:20:00,2016-7-1 17:00:00,国内,3,773,1100
CZ,1383,2016-7-1 15:05:00,2016-7-1 17:00:00,国际,Y,320,312
CA,1384,2016-7-1 16:05:00,2016-7-1 17:05:00,国内,Y,321,362
3U,1385,2016-7-1 15:55:00,2016-7-1 17:05:00,国内,Y,320,312
CZ,1386,2016-7-1 14:45:00,2016-7-1 17:10:00,国际,Y,319,252
ZH,1387,2016-7-1 13:50:00,2016-7-1 17:10:00,国内,Y,320,312
CZ,1388,2016-7-1 16:10:00,2016-7-1 17:15:00,国内,Y,32V,312
MF,1389,2016-7-1 16:05:00,2016-7-1 17:15:00,国内,Y,738,378
CZ,1390,2016-7-1 15:15:00,2016-7-1 17:15:00,国际,Y,320,312
9C,1391,2016-7-1 16:15:00,2016-7-1 17:20:00,国内,Y,320,312
CZ,1392,2016-7-1 15:45:00,2016-7-1 17:20:00,国内,Y,752,478
CZ,1393,2016-7-1 15:40:00,2016-7-1 17:25:00,国内,Y,320,312
CA,1394,2016-7-1 16:25:00,2016-7-1 17:30:00,国内,Y,320,312
CI,1395,2016-7-1 16:15:00,2016-7-1 17:30:00,国际,Y,773,1100
MU,1396,2016-7-1 16:30:00,2016-7-1 17:35:00,国内,Y,32V,312
CZ,1397,2016-7-1 16:30:00,2016-7-1 17:35:00,国内,Y,320,312
MU,1398,2016-7-1 16:35:00,2016-7-1 17:40:00,国内,Y,32V,312
MU,1399,2016-7-1 16:30:00,2016-7-1 17:40:00,国内,Y,73W,298
CZ,1400,2016-7-1 16:20:00,2016-7-1 17:40:00,国际,Y,320,312
CZ,1401,2016-7-1 16:25:00,2016-7-1 17:45:00,国内,Y,319,252
9C,1402,2016-7-1 16:45:00,2016-7-1 17:50:00,国内,Y,32V,312
HU,1403,2016-7-1 16:25:00,2016-7-1 17:50:00,国内,Y,738,378
MU,1404,2016-7-1 16:50:00,2016-7-1 17:55:00,国内,Y,320,312
MU,1405,2016-7-1 16:50:00,2016-7-1 17:55:00,国内,Y,320,312
CZ,1406,2016-7-1 15:40:00,2016-7-1 17:55:00,国内,Y,320,312
HU,1407,2016-7-1 17:05:00,2016-7-1 18:00:00,国内,Y,73G,268
CZ,1408,2016-7-1 16:05:00,2016-7-1 18:00:00,国内,Y,321,362
OQ,1409,2016-7-1 17:00:00,2016-7-1 18:05:00,国内,Y,320,312
CZ,1410,2016-7-1 15:15:00,2016-7-1 18:05:00,国内,Y,738,378
ZH,1411,2016-7-1 14:50:00,2016-7-1 18:05:00,国内,Y,738,378
CZ,1412,2016-7-1 9:55:00,2016-7-1 18:05:00,国内,Y,738,378
CZ,1413,2016-7-1 16:40:00,2016-7-1 18:15:00,国内,Y,320,312
CZ,1414,2016-7-1 17:20:00,2016-7-1 18:20:00,国内,Y,738,378
CA,1415,2016-7-1 17:15:00,2016-7-1 18:25:00,国内,3,333,880
CZ,1416,2016-7-1 17:05:00,2016-7-1 18:25:00,国际,Y,321,362
ZH,1417,2016-7-1 13:40:00,2016-7-1 18:25:00,国内,Y,320,312
CZ,1418,2016-7-1 17:35:00,2016-7-1 18:30:00,国内,Y,319,252
MU,1419,2016-7-1 16:55:00,2016-7-1 18:30:00,国内,Y,321,362
CZ,1420,2016-7-1 11:45:00,2016-7-1 18:30:00,国内,Y,319,252
CZ,1421,2016-7-1 17:30:00,2016-7-1 18:35:00,国内,Y,321,362
UL,1422,2016-7-1 17:15:00,2016-7-1 18:35:00,国际,Y,332,606
MF,1423,2016-7-1 17:30:00,2016-7-1 18:40:00,国内,Y,738,378
CZ,1424,2016-7-1 16:00:00,2016-7-1 18:40:00,国内,Y,320,312
CA,1425,2016-7-1 12:55:00,2016-7-1 18:40:00,国内,Y,73G,268
CZ,1426,2016-7-1 10:40:00,2016-7-1 18:45:00,国内,3,738,378
ZH,1427,2016-7-1 18:10:00,2016-7-1 18:50:00,国内,Y,73H,238
CZ,1428,2016-7-1 18:05:00,2016-7-1 18:50:00,国内,Y,319,252
CZ,1429,2016-7-1 17:25:00,2016-7-1 18:50:00,国际,Y,321,362
MU,1430,2016-7-1 17:50:00,2016-7-1 18:55:00,国内,Y,32V,312
MU,1431,2016-7-1 17:45:00,2016-7-1 18:55:00,国内,Y,738,378
HU,1432,2016-7-1 17:00:00,2016-7-1 18:55:00,国内,Y,738,378
CZ,1433,2016-7-1 12:45:00,2016-7-1 18:55:00,国内,Y,333,880
CZ,1434,2016-7-1 18:10:00,2016-7-1 19:00:00,国际,Y,73G,268
CZ,1435,2016-7-1 16:35:00,2016-7-1 19:00:00,国际,Y,333,880
CZ,1436,2016-7-1 12:55:00,2016-7-1 19:00:00,国内,3,332,606
ZH,1437,2016-7-1 18:00:00,2016-7-1 19:05:00,国内,Y,319,252
CZ,1438,2016-7-1 17:45:00,2016-7-1 19:05:00,国内,Y,320,312
CZ,1439,2016-7-1 17:45:00,2016-7-1 19:05:00,国内,Y,738,378
CZ,1440,2016-7-1 17:35:00,2016-7-1 19:05:00,国内,Y,738,378
CA,1441,2016-7-1 18:20:00,2016-7-1 19:10:00,国内,Y,73G,268
CZ,1442,2016-7-1 18:05:00,2016-7-1 19:10:00,国内,Y,319,252
CZ,1443,2016-7-1 15:45:00,2016-7-1 19:10:00,国际,Y,738,378
ZH,1444,2016-7-1 17:30:00,2016-7-1 19:15:00,国内,Y,320,312
CZ,1445,2016-7-1 18:20:00,2016-7-1 19:20:00,国内,Y,320,312
MF,1446,2016-7-1 18:15:00,2016-7-1 19:20:00,国内,Y,738,378
HU,1447,2016-7-1 18:30:00,2016-7-1 19:25:00,国内,Y,738,378
CZ,1448,2016-7-1 17:40:00,2016-7-1 19:25:00,国内,Y,321,362
HU,1449,2016-7-1 18:45:00,2016-7-1 19:30:00,国内,Y,738,378
CZ,1450,2016-7-1 17:10:00,2016-7-1 19:30:00,国内,Y,321,362
CZ,1451,2016-7-1 18:35:00,2016-7-1 19:35:00,国内,Y,319,252
CZ,1452,2016-7-1 18:30:00,2016-7-1 19:35:00,国内,Y,320,312
CZ,1453,2016-7-1 17:45:00,2016-7-1 19:35:00,国内,Y,319,252
ZH,1454,2016-7-1 18:05:00,2016-7-1 19:40:00,国内,Y,320,312
CZ,1455,2016-7-1 17:50:00,2016-7-1 19:40:00,国内,3,321,362
CZ,1456,2016-7-1 18:50:00,2016-7-1 19:50:00,国内,Y,738,378
MU,1457,2016-7-1 18:45:00,2016-7-1 19:50:00,国内,Y,320,312
3U,1458,2016-7-1 17:55:00,2016-7-1 19:55:00,国际,Y,333,880
HU,1459,2016-7-1 17:50:00,2016-7-1 19:55:00,国内,Y,738,378
CZ,1460,2016-7-1 18:00:00,2016-7-1 20:00:00,国内,Y,333,880
CZ,1461,2016-7-1 17:15:00,2016-7-1 20:00:00,国内,Y,773,1100
CZ,1462,2016-7-1 16:10:00,2016-7-1 20:00:00,国际,Y,738,378
MU,1463,2016-7-1 18:55:00,2016-7-1 20:05:00,国内,Y,738,378
CZ,1464,2016-7-1 17:50:00,2016-7-1 20:05:00,国内,Y,738,378
SC,1465,2016-7-1 19:05:00,2016-7-1 20:10:00,国内,Y,73H,238
CZ,1466,2016-7-1 18:30:00,2016-7-1 20:10:00,国际,Y,738,378
CZ,1467,2016-7-1 12:20:00,2016-7-1 20:10:00,国内,Y,321,362
MU,1468,2016-7-1 18:55:00,2016-7-1 20:15:00,国内,Y,320,312
CZ,1469,2016-7-1 18:45:00,2016-7-1 20:15:00,国际,Y,738,378
SC,1470,2016-7-1 18:15:00,2016-7-1 20:15:00,国内,Y,738,378
ZH,1471,2016-7-1 19:05:00,2016-7-1 20:20:00,国内,Y,320,312
CZ,1472,2016-7-1 19:05:00,2016-7-1 20:20:00,国内,3,73G,268
CZ,1473,2016-7-1 18:40:00,2016-7-1 20:20:00,国内,Y,320,312
CA,1474,2016-7-1 19:25:00,2016-7-1 20:25:00,国内,Y,332,606
CA,1475,2016-7-1 19:25:00,2016-7-1 20:30:00,国内,Y,321,362
CZ,1476,2016-7-1 19:20:00,2016-7-1 20:30:00,国内,Y,738,378
AK,1477,2016-7-1 20:05:00,2016-7-1 20:50:00,国际,Y,320,312
CZ,1478,2016-7-1 19:40:00,2016-7-1 20:50:00,国内,Y,738,378
CZ,1479,2016-7-1 19:30:00,2016-7-1 20:50:00,国内,Y,738,378
MF,1480,2016-7-1 19:50:00,2016-7-1 20:55:00,国内,Y,738,378
CZ,1481,2016-7-1 15:55:00,2016-7-1 20:55:00,国内,Y,738,378
CZ,1482,2016-7-1 14:25:00,2016-7-1 20:55:00,国内,Y,E90,140
TG,1483,2016-7-1 19:50:00,2016-7-1 21:00:00,国际,Y,773,1100
CZ,1484,2016-7-1 19:00:00,2016-7-1 21:00:00,国际,Y,333,880
CZ,1485,2016-7-1 17:10:00,2016-7-1 21:00:00,国内,Y,332,606
CZ,1486,2016-7-1 20:10:00,2016-7-1 21:05:00,国内,Y,320,312
CZ,1487,2016-7-1 20:05:00,2016-7-1 21:05:00,国内,Y,738,378
ZH,1488,2016-7-1 19:55:00,2016-7-1 21:05:00,国内,Y,320,312
CZ,1489,2016-7-1 18:10:00,2016-7-1 21:05:00,国际,Y,333,880
9C,1490,2016-7-1 20:00:00,2016-7-1 21:10:00,国内,Y,320,312
CZ,1491,2016-7-1 17:10:00,2016-7-1 21:10:00,国内,Y,738,378
KN,1492,2016-7-1 20:10:00,2016-7-1 21:15:00,国内,Y,73H,238
CZ,1493,2016-7-1 16:55:00,2016-7-1 21:15:00,国际,Y,333,880
SC,1494,2016-7-1 20:15:00,2016-7-1 21:20:00,国内,Y,738,378
CZ,1495,2016-7-1 17:40:00,2016-7-1 21:20:00,国内,Y,319,252
ZH,1496,2016-7-1 20:20:00,2016-7-1 21:25:00,国内,Y,738,378
CZ,1497,2016-7-1 20:00:00,2016-7-1 21:30:00,国际,Y,321,362
CZ,1498,2016-7-1 19:00:00,2016-7-1 21:30:00,国际,Y,388,1708
CZ,1499,2016-7-1 20:00:00,2016-7-1 21:35:00,国内,Y,320,312
CZ,1500,2016-7-1 19:30:00,2016-7-1 21:35:00,混合,Y,332,606
CZ,1501,2016-7-1 18:20:00,2016-7-1 21:35:00,混合,Y,788,500
VN,1502,2016-7-1 20:40:00,2016-7-1 21:40:00,国际,Y,321,362
CZ,1503,2016-7-1 20:40:00,2016-7-1 21:40:00,国内,Y,738,378
3U,1504,2016-7-1 20:35:00,2016-7-1 21:40:00,国内,Y,321,362
CZ,1505,2016-7-1 20:15:00,2016-7-1 21:40:00,国内,Y,738,378
CZ,1506,2016-7-1 20:40:00,2016-7-1 21:45:00,国内,Y,320,312
ZH,1507,2016-7-1 18:25:00,2016-7-1 21:45:00,国内,Y,738,378
MU,1508,2016-7-1 20:45:00,2016-7-1 21:50:00,国内,Y,320,312
CZ,1509,2016-7-1 19:15:00,2016-7-1 21:50:00,国际,Y,321,362
3U,1510,2016-7-1 20:50:00,2016-7-1 21:55:00,国内,Y,321,362
HU,1511,2016-7-1 20:35:00,2016-7-1 21:55:00,国内,Y,788,500
CZ,1512,2016-7-1 17:10:00,2016-7-1 21:55:00,国际,Y,788,500
OQ,1513,2016-7-1 21:00:00,2016-7-1 22:00:00,国内,Y,320,312
MF,1514,2016-7-1 20:55:00,2016-7-1 22:00:00,国内,Y,738,378
CZ,1515,2016-7-1 20:45:00,2016-7-1 22:00:00,国内,Y,73G,268
HU,1516,2016-7-1 20:30:00,2016-7-1 22:00:00,国内,Y,738,378
ZH,1517,2016-7-1 20:50:00,2016-7-1 22:05:00,国内,Y,320,312
CZ,1518,2016-7-1 20:35:00,2016-7-1 22:05:00,国内,Y,738,378
RJ,1519,2016-7-1 20:25:00,2016-7-1 22:05:00,国际,Y,332,606
CZ,1520,2016-7-1 19:35:00,2016-7-1 22:05:00,国内,Y,738,378
CZ,1521,2016-7-1 21:10:00,2016-7-1 22:10:00,国内,Y,738,378
MU,1522,2016-7-1 20:55:00,2016-7-1 22:10:00,国内,Y,73H,238
JD,1523,2016-7-1 20:35:00,2016-7-1 22:10:00,国内,Y,320,312
KQ,1524,2016-7-1 19:00:00,2016-7-1 22:10:00,国际,Y,788,500
5J,1525,2016-7-1 21:30:00,2016-7-1 22:15:00,国际,Y,320,312
CZ,1526,2016-7-1 19:20:00,2016-7-1 22:15:00,国际,Y,319,252
CZ,1527,2016-7-1 21:25:00,2016-7-1 22:20:00,国内,Y,320,312
KA,1528,2016-7-1 21:25:00,2016-7-1 22:20:00,国际,Y,321,362
HU,1529,2016-7-1 20:10:00,2016-7-1 22:35:00,国内,Y,738,378
Y8,1530,2016-7-1 6:45:00,2016-7-1 22:35:00,国内,I,73Y,298
MU,1531,2016-7-1 21:45:00,2016-7-1 22:50:00,国内,Y,320,312
CZ,1532,2016-7-1 21:35:00,2016-7-1 23:00:00,国内,Y,320,312
TK,1533,2016-7-1 16:50:00,2016-7-1 23:00:00,国际,Y,773,1100
PN,1534,2016-7-1 22:00:00,2016-7-1 23:05:00,国内,Y,320,312
AF,1535,2016-7-1 17:05:00,2016-7-1 23:05:00,国际,Y,772,752
MU,1536,2016-7-1 21:55:00,2016-7-1 23:10:00,国内,Y,321,362
CZ,1537,2016-6-29 8:30:00,2016-7-1 23:10:00,国际,I,74Y,
CZ,1538,2016-7-1 22:30:00,2016-7-1 23:15:00,国内,Y,320,312
CZ,1539,2016-7-1 22:15:00,2016-7-1 23:15:00,国内,Y,320,312
JD,1540,2016-7-1 22:20:00,2016-7-1 23:20:00,国内,Y,320,312
MS,1541,2016-7-1 15:30:00,2016-7-1 23:20:00,国际,Y,773,1100
W5,1542,2016-7-1 8:50:00,2016-7-1 23:30:00,国际,Y,346,760
PN,1543,2016-7-1 22:35:00,2016-7-1 23:40:00,国内,Y,320,312
CZ,1544,2016-7-1 7:15:00,2016-7-1 23:45:00,混合,I,77F,
ZH,1545,2016-7-1 22:25:00,2016-7-1 23:50:00,国际,Y,320,312
HU,1546,2016-7-1 21:50:00,2016-7-1 23:50:00,国内,Y,738,378
FD,1547,2016-7-1 23:10:00,2016-7-1 23:55:00,国际,Y,320,312
EK,1548,2016-7-1 22:10:00,2016-7-1 23:55:00,国际,Y,773,1100
CZ,1549,2016-7-1 21:00:00,2016-7-2 0:05:00,国际,Y,332,606
Y8,1550,2016-7-1 6:55:00,2016-7-2 0:05:00,国内,I,73Y,298
AK,1551,2016-7-1 23:20:00,2016-7-2 0:10:00,国际,Y,320,312
JD,1552,2016-7-1 22:45:00,2016-7-2 0:10:00,国际,Y,320,312
CZ,1553,2016-7-1 16:45:00,2016-7-2 0:20:00,国际,Y,332,606
CZ,1554,2016-7-1 22:15:00,2016-7-2 0:30:00,国际,Y,788,500
ET,1555,2016-7-1 14:55:00,2016-7-2 0:30:00,国际,Y,773,1100
QR,1556,2016-7-1 15:30:00,2016-7-2 0:55:00,国际,Y,388,1708
Y8,1557,2016-7-1 6:20:00,2016-7-2 1:00:00,国际,I,73Y,298
OZ,1558,2016-7-2 0:05:00,2016-7-2 1:15:00,国际,Y,321,362
AK,1559,2016-6-20 20:05:00,2016-7-2 1:15:00,国际,Y,320,312
SQ,1560,2016-7-2 0:15:00,2016-7-2 1:20:00,国际,Y,333,880
CZ,1561,2016-7-1 4:30:00,2016-7-2 1:30:00,国际,I,77F,
CZ,1562,2016-7-1 14:10:00,2016-7-2 1:40:00,国际,Y,773,1100
9C,1563,2016-7-2 1:20:00,2016-7-2 2:25:00,国际,Y,320,312
NH,1564,2016-7-2 1:10:00,2016-7-2 2:30:00,国际,I,76Y,238
8M,1565,2016-7-2 1:05:00,2016-7-2 2:45:00,国际,Y,319,252
FD,1566,2016-7-2 2:00:00,2016-7-2 2:50:00,国际,Y,320,312
CF,1567,2016-7-1 7:50:00,2016-7-2 2:50:00,国内,I,73Y,298
OZ,1568,2016-7-2 2:10:00,2016-7-2 3:00:00,国际,I,76Y,238
AK,1569,2016-7-2 2:00:00,2016-7-2 3:00:00,国际,Y,320,312
FX,1570,2016-7-2 1:30:00,2016-7-2 3:20:00,国际,I,76Y,238
FX,1571,2016-7-2 1:45:00,2016-7-2 3:30:00,国际,I,M1F,238
TZ,1572,2016-7-2 2:05:00,2016-7-2 3:45:00,国际,Y,788,500
FX,1573,2016-7-2 1:35:00,2016-7-2 3:55:00,国际,I,76Y,238
FX,1574,2016-7-1 0:45:00,2016-7-2 4:05:00,国际,I,75F,238
FX,1575,2016-7-1 22:10:00,2016-7-2 4:10:00,国际,I,77F,
Y8,1576,2016-7-2 2:50:00,2016-7-2 4:15:00,国内,I,733,298
FX,1577,2016-7-2 0:50:00,2016-7-2 4:30:00,国际,I,77F,
CZ,1578,2016-7-1 8:55:00,2016-7-2 4:30:00,混合,I,77F,
FX,1579,2016-7-2 1:00:00,2016-7-2 4:45:00,国际,I,76Y,238
QR,1580,2016-7-2 3:25:00,2016-7-2 4:55:00,国际,I,332,606
Y8,1581,2016-7-2 3:15:00,2016-7-2 5:00:00,国内,I,733,298
FX,1582,2016-7-2 1:35:00,2016-7-2 5:00:00,国际,I,77F,
LH,1583,2016-7-2 2:45:00,2016-7-2 5:05:00,国际,I,M1F,238
O8,1584,2016-7-2 4:50:00,2016-7-2 5:50:00,国际,Y,733,298
FX,1585,2016-7-2 2:30:00,2016-7-2 6:00:00,国际,I,77F,
CZ,1586,2016-6-30 6:50:00,2016-7-2 6:00:00,国内,S,738,378
PR,1587,2016-7-2 5:00:00,2016-7-2 6:10:00,国际,Y,320,312
AQ,1588,2016-7-2 1:40:00,2016-7-2 6:15:00,国内,Y,73H,238
AQ,1589,2016-7-2 1:10:00,2016-7-2 6:20:00,国内,Y,738,378
ZH,1590,2016-7-1 23:30:00,2016-7-2 6:20:00,国内,Y,738,378
YT,1591,2016-6-29 15:55:00,2016-7-2 6:20:00,国内,5,G45,
CF,1592,2016-7-2 5:30:00,2016-7-2 6:25:00,国内,I,733,298
GA,1593,2016-7-2 5:10:00,2016-7-2 6:25:00,国际,Y,738,378
HU,1594,2016-7-2 0:20:00,2016-7-2 6:25:00,国内,Y,738,378
MU,1595,2016-7-2 0:10:00,2016-7-2 6:30:00,国内,Y,73G,268
CZ,1596,2016-7-1 23:25:00,2016-7-2 6:30:00,国内,Y,73G,268
UL,1597,2016-7-2 5:00:00,2016-7-2 6:35:00,国际,Y,332,606
AQ,1598,2016-7-2 1:05:00,2016-7-2 6:35:00,国内,Y,738,378
JD,1599,2016-7-1 23:05:00,2016-7-2 6:35:00,国内,Y,319,252
CZ,1600,2016-7-1 22:05:00,2016-7-2 6:35:00,国内,Y,320,312
HO,1601,2016-7-2 0:45:00,2016-7-2 6:40:00,国内,Y,32V,312
MU,1602,2016-7-2 0:45:00,2016-7-2 6:40:00,国内,Y,320,312
CZ,1603,2016-7-2 0:20:00,2016-7-2 6:40:00,国内,Y,738,378
CZ,1604,2016-7-1 19:30:00,2016-7-2 6:40:00,国内,Y,738,378
Y8,1605,2016-7-2 5:55:00,2016-7-2 6:45:00,国内,I,73Y,298
AQ,1606,2016-7-2 1:00:00,2016-7-2 6:45:00,国内,Y,738,378
KY,1607,2016-7-2 0:50:00,2016-7-2 6:45:00,国内,Y,73G,268
9C,1608,2016-7-2 0:30:00,2016-7-2 6:45:00,国内,Y,32V,312
CZ,1609,2016-7-1 22:40:00,2016-7-2 6:45:00,国内,Y,738,378
MU,1610,2016-7-2 0:30:00,2016-7-2 6:50:00,国内,Y,738,378
CA,1611,2016-7-1 23:05:00,2016-7-2 6:50:00,国内,Y,73G,268
CZ,1612,2016-7-1 23:00:00,2016-7-2 6:50:00,国内,Y,320,312
ZH,1613,2016-7-1 22:30:00,2016-7-2 6:50:00,国内,Y,320,312
AQ,1614,2016-7-2 1:05:00,2016-7-2 6:55:00,国内,Y,738,378
JD,1615,2016-7-2 0:35:00,2016-7-2 6:55:00,国内,Y,320,312
HO,1616,2016-7-2 1:20:00,2016-7-2 7:00:00,国内,Y,320,312
ZH,1617,2016-7-1 23:50:00,2016-7-2 7:00:00,国内,Y,320,312
CZ,1618,2016-7-1 22:50:00,2016-7-2 7:00:00,国内,Y,321,362
CZ,1619,2016-7-1 22:30:00,2016-7-2 7:00:00,国内,Y,319,252
CZ,1620,2016-7-2 6:00:00,2016-7-2 7:05:00,国内,Y,738,378
CZ,1621,2016-7-1 22:15:00,2016-7-2 7:05:00,国内,Y,319,252
CZ,1622,2016-7-1 20:15:00,2016-7-2 7:05:00,国内,Y,E90,140
CA,1623,2016-7-1 18:10:00,2016-7-2 7:05:00,国内,Y,73G,268
CZ,1624,2016-7-2 0:40:00,2016-7-2 7:10:00,国内,Y,319,252
ZH,1625,2016-7-1 23:45:00,2016-7-2 7:10:00,国内,Y,320,312
HU,1626,2016-7-1 23:15:00,2016-7-2 7:15:00,国内,Y,738,378
CZ,1627,2016-7-1 22:20:00,2016-7-2 7:15:00,国内,Y,321,362
ZH,1628,2016-7-1 22:00:00,2016-7-2 7:15:00,国内,Y,320,312
ZH,1629,2016-7-2 0:05:00,2016-7-2 7:20:00,国内,3,319,252
HU,1630,2016-7-1 23:30:00,2016-7-2 7:20:00,国内,Y,738,378
CZ,1631,2016-7-1 22:45:00,2016-7-2 7:20:00,国内,Y,319,252
CA,1632,2016-7-1 17:55:00,2016-7-2 7:20:00,国内,Y,73G,268
JD,1633,2016-7-2 6:10:00,2016-7-2 7:25:00,国内,Y,320,312
MU,1634,2016-7-2 1:10:00,2016-7-2 7:25:00,国内,Y,738,378
ZH,1635,2016-7-2 1:05:00,2016-7-2 7:25:00,国内,Y,320,312
CZ,1636,2016-7-1 23:55:00,2016-7-2 7:25:00,国内,Y,738,378
FM,1637,2016-7-1 23:40:00,2016-7-2 7:30:00,国内,Y,738,378
ZH,1638,2016-7-1 22:40:00,2016-7-2 7:30:00,国内,Y,320,312
CZ,1639,2016-7-1 22:05:00,2016-7-2 7:30:00,国际,Y,73G,268
HU,1640,2016-7-1 19:35:00,2016-7-2 7:30:00,国内,Y,738,378
ZH,1641,2016-7-2 0:35:00,2016-7-2 7:35:00,国内,Y,320,312
CZ,1642,2016-7-1 23:00:00,2016-7-2 7:35:00,国内,Y,738,378
HU,1643,2016-7-1 22:55:00,2016-7-2 7:35:00,国内,Y,73G,268
JD,1644,2016-7-1 19:50:00,2016-7-2 7:35:00,国内,Y,320,312
HU,1645,2016-7-2 1:15:00,2016-7-2 7:40:00,国内,Y,738,378
OQ,1646,2016-7-1 23:15:00,2016-7-2 7:40:00,国内,Y,320,312
CZ,1647,2016-7-1 22:00:00,2016-7-2 7:40:00,国内,Y,321,362
HU,1648,2016-7-1 18:25:00,2016-7-2 7:40:00,国内,Y,73H,238
MU,1649,2016-7-2 0:40:00,2016-7-2 7:45:00,国内,Y,738,378
CZ,1650,2016-7-1 21:45:00,2016-7-2 7:45:00,国内,Y,738,378
FM,1651,2016-7-1 19:10:00,2016-7-2 7:45:00,国内,Y,738,378
CZ,1652,2016-7-1 13:40:00,2016-7-2 7:45:00,国内,Y,E90,140
ZH,1653,2016-7-2 0:55:00,2016-7-2 7:50:00,国内,Y,320,312
CA,1654,2016-7-1 23:55:00,2016-7-2 7:50:00,国内,Y,73G,268
FM,1655,2016-7-1 19:15:00,2016-7-2 7:50:00,国内,Y,738,378
HU,1656,2016-7-2 0:05:00,2016-7-2 7:55:00,国内,Y,738,378
